,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
0,0.20918727559546604,0.21035020248744746,0.2162025642581256,0.2423190969763985,0,0.0,0,0.0,3,0.02127659574468085,1,0.007092198581560284,0.02525286172014372,2239199421855
1,0.2970486471428028,0.14188724171474054,0.21087388001237992,0.2903848414130505,0,0.0,0,0.0,3,0.022727272727272728,0,0.0,0.10927969412122616,2239200764551
2,0.272473383731242,0.23251358970129524,0.26013433342032155,0.3195765884236086,0,0.0,0,0.0,2,0.01324503311258278,0,0.0,0.995091809804886,2239202754593
3,0.27675161403185794,0.40119472287269786,0.5428360003046472,0.3080998164688153,0,0.0,0,0.0,2,0.011764705882352941,0,0.0,0.9905988475590236,2239204121888
4,0.272473383731242,0.21035020248744746,0.2276834996168308,0.2234760216004653,0,0.0,0,0.0,2,0.012345679012345678,0,0.0,0.9998693326992644,2239204777376
5,0.272473383731242,0.21035020248744746,0.17355356696364535,0.18916925311362492,0,0.0,0,0.0,2,0.012738853503184714,0,0.0,0.4184738410263556,2239206255288
6,0.1377728321302311,0.2893683747584257,0.2456643825192415,0.2515708593832901,0,0.0,0,0.0,1,0.010101010101010102,0,0.0,0.8900650798133367,2239208793141
7,0.272473383731242,0.2022377330852368,0.28611769741094645,0.3093757512674217,0,0.0,0,0.0,1,0.007575757575757577,0,0.0,0.8870589431538924,2239209777733
8,0.272473383731242,0.21035020248744746,0.3209780336700373,0.2344100966397951,0,0.0,0,0.0,1,0.007936507936507936,0,0.0,0.968254072815538,2239211667687
9,0.2297775163989497,0.2893683747584257,0.20071891792217955,0.2344100966397951,0,0.0,0,0.0,2,0.025974025974025976,0,0.0,0.6022214462770419,2239218456368
10,0.21241551941928835,0.21035020248744746,0.21723954978503165,0.22834895885742096,0,0.0,0,0.0,2,0.01,0,0.0,0.3396304678421729,2239196568031
11,0.272473383731242,0.1333240378250885,0.2283920230201186,0.2163503845740513,0,0.0,0,0.0,2,0.013333333333333334,0,0.0,0.4201310858580446,2239218719004
12,0.1958441390991609,0.21035020248744746,0.27158468033445715,0.1944301320918269,0,0.0,0,0.0,2,0.01492537313432836,1,0.00746268656716418,0.8973347461296816,2239178406458
13,0.272473383731242,0.17775174593885504,0.09617621619580816,0.24609628603161515,0,0.0,0,0.0,2,0.012345679012345678,0,0.0,0.7615053290271332,2239183386702
14,0.6217751657067287,0.3692340787033909,0.3331626005621489,0.18334380981272205,0,0.0,0,0.0,5,0.026178010471204192,0,0.0,0.8333915772565011,2239221125249
